Port_IDs,ROI,Sharpe_Ratio,PnL,MDD,Win_Rate,Win_Positions,Total_Positions,Normalized_MDD,Profitability_Score,Risk_Adjusted_Score,Trade_Success_Score,Overall_Composite_Score,Profitability_Rank,Risk_Adjusted_Rank,Trade_Success_Rank,Overall_Rank
3886752488982104320,0.1425161739618365,0.4743462426307316,0.2316881362884436,0.9998314549962276,0.9287125903254251,0.3218112685793294,0.20342612419700212,0.00016854500377243555,0.1444564737799936,0.47765786994262094,0.9197533231374913,0.4770059474360311,31.0,40.0,3.0,11.0
3887577207880438784,0.10985716745446228,0.3007242247263994,0.1750441881737735,0.9962412592016074,0.5957816866677627,1.0,0.9942348871685059,0.003758740798392548,0.11127557702118933,0.3051073988920129,0.6017488838736943,0.31656711563818785,112.0,125.0,29.0,77.0
3891020560590657281,0.33534858197483813,0.6238967193044396,0.18024643759397319,1.0,0.8068616781359013,0.09782232976149326,0.06967550650634162,0.0,0.33197370208337956,0.6262669361385839,0.7963946174437804,0.5595879469080611,9.0,16.0,6.0,6.0
3907081197088384000,0.16483831297214926,0.34763527047374926,0.35997967701696665,0.9986607898309745,0.7649662705151458,0.8779813342550985,0.6791302915499917,0.001339210169025533,0.16908440942771769,0.3517380574597715,0.7666346342441858,0.40314557128227424,22.0,100.0,7.0,22.0
3910887259807777281,0.10961547225685338,0.3263889947400257,0.16776209548642965,0.9980300387691433,0.28241109101868594,0.005876253024541998,0.010047768077746665,0.0019699612308566373,0.11088068925483271,0.3306217015276824,0.27832879722299364,0.2270374253271359,126.0,117.0,126.0,130.0
3910983669796782848,0.12050444915801978,0.34795736025788443,0.22654820493241112,0.9986708650081738,0.5334143309222423,0.0947113722779122,0.10311316092900676,0.0013291349918261761,0.12281186367125131,0.3520581809162733,0.5269380605932811,0.3128236179213668,49.0,98.0,57.0,82.0
3911997667197443328,0.10888969824357764,0.04995804742453053,0.1535636005129013,1.0,0.5840302893309223,0.010369858278603525,0.008235875473562838,0.0,0.10986176123499251,0.05594524707079054,0.5755617345712192,0.2333967989865999,139.0,148.0,39.0,128.0
3914654298562589441,0.20065034568098275,0.34015758721804973,0.1504543446248633,0.9926516881210863,0.5159135751163427,0.06913238852402351,0.07725251194201943,0.007348311878913722,0.19955812690301447,0.3442696292594806,0.5093180514590433,0.33589955497676294,19.0,104.0,62.0,62.0
3919174299855478272,0.08415642937697597,0.24648904813307343,0.16364889388845197,0.9941573716115129,0.5988730480652993,0.21050812305565156,0.20639103936748474,0.0058426283884871,0.08588611223257524,0.2512008816575981,0.5931398835377074,0.28765667445162174,146.0,139.0,35.0,102.0
3923766029921022977,0.12174410967680364,0.4237439345303755,0.1555436308176471,0.9980449021995419,0.3552734955696921,0.1240926374006222,0.2050732992917147,0.0019550978004580755,0.12247955614464265,0.4273632005440019,0.3518607314137112,0.282759002045171,51.0,60.0,112.0,106.0
